imageFilename,WindField,geometry_x,geometry_y,heading,dx,dy,ratio,speed
wind_field_estimation_Orb_tnr_spk_TC_images.2309.tif,wind_1247,-32.501175,34.99707951,165.5241262,-41.09,91.17,0.78,20
wind_field_estimation_Orb_tnr_spk_TC_images.2310.tif,wind_1259,-32.46877204,34.99270361,175.0762637,-25.22,96.77,0.78,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2312.tif,wind_1258,-32.43636642,34.98831834,177.3785628,-21.28,97.71,0.7,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.2315.tif,wind_1188,-32.36601996,35.00648388,169.2941285,-35.04,93.66,0.72,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.2316.tif,wind_1160,-32.33359495,35.00206886,180.4515605,-16.02,98.71,0.73,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.2318.tif,wind_1158,-32.30116996,34.99765384,174.4043373,-26.52,96.42,0.72,12.4
wind_field_estimation_Orb_tnr_spk_TC_images.2319.tif,wind_1157,-32.26875965,34.993203,173.3950202,-28.27,95.92,0.72,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.2320.tif,wind_1166,-32.2363495,34.98875167,172.4791263,-29.85,95.44,0.77,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.2324.tif,wind_1140,-32.16594678,35.00685051,172.0655044,-30.6,95.2,0.77,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.2325.tif,wind_1147,-32.13353754,35.00237233,155.4342763,-56.85,82.27,0.8,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.2326.tif,wind_1146,-32.10113244,34.99788428,173.7250957,-27.87,96.04,0.73,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.2328.tif,wind_1152,-32.06872734,34.99339623,176.1686046,-23.72,97.15,0.69,10.5
wind_field_estimation_Orb_tnr_spk_TC_images.2329.tif,wind_1151,-32.03632225,34.98890818,172.1984001,-30.51,95.23,0.75,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.2332.tif,wind_975,-31.96588111,35.00688169,175.9508605,-24.21,97.02,0.8,12
wind_field_estimation_Orb_tnr_spk_TC_images.2334.tif,wind_974,-31.93347888,35.00235753,169.6174012,-34.94,93.7,0.75,18.8
wind_field_estimation_Orb_tnr_spk_TC_images.2335.tif,wind_969,-31.90107667,34.99783336,173.933863,-27.72,96.08,0.8,12
wind_field_estimation_Orb_tnr_spk_TC_images.2336.tif,wind_968,-31.86867834,34.99330055,172.9839419,-29.38,95.59,0.76,12
wind_field_estimation_Orb_tnr_spk_TC_images.2338.tif,wind_957,-31.83629228,34.98874027,185.1564777,-8.25,99.66,0.6,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.2341.tif,wind_962,-31.76580163,35.00662725,176.2610573,-23.87,97.11,0.75,15.1
wind_field_estimation_Orb_tnr_spk_TC_images.2342.tif,wind_959,-31.73340467,35.00206741,172.9939968,-29.49,95.55,0.78,12.5
wind_field_estimation_Orb_tnr_spk_TC_images.2344.tif,wind_958,-31.70102294,34.99747138,170.6966976,-33.38,94.26,0.8,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2345.tif,wind_946,-31.66864134,34.99287499,168.6248769,-36.84,92.97,0.76,6.6
wind_field_estimation_Orb_tnr_spk_TC_images.2347.tif,wind_949,-31.63625974,34.98827859,173.6717444,-28.43,95.87,0.74,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.2350.tif,wind_779,-31.56572478,35.00606945,171.8733852,-31.54,94.9,0.76,11
wind_field_estimation_Orb_tnr_spk_TC_images.2351.tif,wind_778,-31.53334729,35.00143684,175.1196732,-26.06,96.54,0.74,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.2352.tif,wind_761,-31.50096979,34.99680422,163.0694217,-45.91,88.84,0.74,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.2354.tif,wind_783,-31.4685923,34.99217161,169.7409008,-35.18,93.61,0.68,17
wind_field_estimation_Orb_tnr_spk_TC_images.2355.tif,wind_782,-31.43622264,34.98752095,172.5993159,-30.45,95.25,0.74,10
wind_field_estimation_Orb_tnr_spk_TC_images.2358.tif,wind_772,-31.36565215,35.00519605,170.4046531,-34.18,93.98,0.74,17
wind_field_estimation_Orb_tnr_spk_TC_images.2360.tif,wind_750,-31.33327968,35.00052703,177.3302242,-22.45,97.45,0.76,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.2361.tif,wind_769,-31.30091112,34.99584921,177.0885967,-22.91,97.34,0.65,16.5
wind_field_estimation_Orb_tnr_spk_TC_images.2363.tif,wind_768,-31.26855466,34.99114393,173.9744637,-28.28,95.92,0.74,20
wind_field_estimation_Orb_tnr_spk_TC_images.2364.tif,wind_753,-31.23619818,34.98643864,183.1331182,-12.41,99.23,0.78,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2367.tif,wind_620,-31.1655738,35.00404419,178.9257981,-19.85,98.01,0.75,16.8
wind_field_estimation_Orb_tnr_spk_TC_images.2368.tif,wind_629,-31.13322219,34.99930279,174.4081078,-27.67,96.1,0.69,17
wind_field_estimation_Orb_tnr_spk_TC_images.2370.tif,wind_628,-31.10087067,34.99456114,169.1232821,-36.56,93.08,0.75,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.2371.tif,wind_627,-31.06851913,34.98981949,173.1521748,-29.86,95.44,0.74,17.7
wind_field_estimation_Orb_tnr_spk_TC_images.2374.tif,wind_487,-30.9978628,35.00732717,172.6191713,-30.83,95.13,0.84,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.2376.tif,wind_491,-30.9655158,35.00254922,175.0322061,-26.76,96.35,0.75,14.9
wind_field_estimation_Orb_tnr_spk_TC_images.2377.tif,wind_490,-30.93316878,34.99777126,182.9722887,-12.98,99.15,0.77,16.4
wind_field_estimation_Orb_tnr_spk_TC_images.2379.tif,wind_495,-30.90082178,34.9929933,171.8081265,-32.28,94.65,0.74,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2380.tif,wind_494,-30.86848306,34.98819754,173.4139828,-29.62,95.51,0.81,15.2
wind_field_estimation_Orb_tnr_spk_TC_images.2383.tif,wind_479,-30.79778797,35.00558946,176.1679776,-25,96.83,0.75,20
wind_field_estimation_Orb_tnr_spk_TC_images.2384.tif,wind_478,-30.76544697,35.00077589,166.1681749,-41.69,90.89,0.82,17.6
wind_field_estimation_Orb_tnr_spk_TC_images.2386.tif,wind_483,-30.73310984,34.99595325,169.4997009,-36.32,93.17,0.7,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2387.tif,wind_482,-30.70078446,34.99110279,173.7458626,-29.24,95.63,0.82,10.2
wind_field_estimation_Orb_tnr_spk_TC_images.2389.tif,wind_466,-30.66845905,34.98625232,177.5967575,-22.67,97.4,0.68,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.2392.tif,wind_308,-30.59770549,35.0035719,159.6112606,-52.08,85.37,0.77,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.2393.tif,wind_303,-30.56538673,34.99868513,174.5749147,-27.96,96.01,0.74,20
wind_field_estimation_Orb_tnr_spk_TC_images.2395.tif,wind_302,-30.53306801,34.99379824,170.973783,-34.06,94.02,0.77,12
wind_field_estimation_Orb_tnr_spk_TC_images.2396.tif,wind_293,-30.50074928,34.98891134,175.1660984,-27.01,96.28,0.69,3.5
wind_field_estimation_Orb_tnr_spk_TC_images.2399.tif,wind_294,-30.42996672,35.00613242,178.1148342,-22,97.55,0.74,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.2400.tif,wind_289,-30.39765264,35.00120953,178.8406197,-20.77,97.82,0.77,20
wind_field_estimation_Orb_tnr_spk_TC_images.2402.tif,wind_288,-30.36533856,34.99628664,177.8496714,-22.52,97.43,0.78,19.9
wind_field_estimation_Orb_tnr_spk_TC_images.2403.tif,wind_258,-30.33302448,34.99136375,170.0818447,-35.72,93.4,0.72,13
wind_field_estimation_Orb_tnr_spk_TC_images.2405.tif,wind_285,-30.30071903,34.98642271,176.8977279,-24.24,97.02,0.72,12.2
wind_field_estimation_Orb_tnr_spk_TC_images.2408.tif,wind_173,-30.22990487,35.0035272,181.7060079,-15.92,98.73,0.65,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.2409.tif,wind_172,-30.19759728,34.99856818,181.7242601,-15.92,98.73,0.62,8.4
wind_field_estimation_Orb_tnr_spk_TC_images.2411.tif,wind_166,-30.16529379,34.99359995,176.7926208,-24.55,96.94,0.77,11.4
wind_field_estimation_Orb_tnr_spk_TC_images.2412.tif,wind_171,-30.1330026,34.98860396,172.756378,-31.46,94.92,0.73,20
wind_field_estimation_Orb_tnr_spk_TC_images.2415.tif,wind_39,-30.06214672,35.00563563,173.8409138,-29.68,95.5,0.72,20
wind_field_estimation_Orb_tnr_spk_TC_images.2416.tif,wind_38,-30.02984504,35.00063964,172.0109834,-32.81,94.46,0.8,14
wind_field_estimation_Orb_tnr_spk_TC_images.2418.tif,wind_27,-29.99755981,34.99560752,179.7192444,-19.63,98.06,0.7,20
wind_field_estimation_Orb_tnr_spk_TC_images.2419.tif,wind_35,-29.96527455,34.9905754,168.5529537,-38.59,92.25,0.83,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.2421.tif,wind_34,-29.93298929,34.98554328,172.5920197,-31.92,94.77,0.71,9.1
wind_field_estimation_Orb_tnr_spk_TC_images.2422.tif,wind_19,-29.89437742,35.00753539,178.3549224,-22.09,97.53,0.8,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.2424.tif,wind_18,-29.86209407,35.00247646,174.2418281,-29.2,95.64,0.77,18.8
wind_field_estimation_Orb_tnr_spk_TC_images.2425.tif,wind_0,-29.82981486,34.99740858,179.4260532,-20.3,97.92,0.76,18.5
wind_field_estimation_Orb_tnr_spk_TC_images.2427.tif,wind_3,-29.79753564,34.99234069,178.6039847,-21.76,97.6,0.72,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.2428.tif,wind_2,-29.76525643,34.98727281,-1,0,0,0,0.1
wind_field_estimation_Orb_tnr_spk_TC_images.2442.tif,wind_1422,-32.53904158,34.9744624,178.0164314,-20.09,97.96,0.63,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.2444.tif,wind_1416,-32.50664959,34.97008562,180.443943,-15.89,98.73,0.68,10.5
wind_field_estimation_Orb_tnr_spk_TC_images.2445.tif,wind_1425,-32.4742576,34.96570883,176.9272529,-22.04,97.54,0.77,10.5
wind_field_estimation_Orb_tnr_spk_TC_images.2448.tif,wind_1255,-32.40395208,34.98390273,173.2134962,-28.45,95.87,0.73,18.1
wind_field_estimation_Orb_tnr_spk_TC_images.2450.tif,wind_1254,-32.37153773,34.97948711,179.107009,-18.34,98.3,0.85,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.2451.tif,wind_1243,-32.33912337,34.9750715,174.9967705,-25.47,96.7,0.75,11
wind_field_estimation_Orb_tnr_spk_TC_images.2452.tif,wind_1249,-32.30670904,34.97065589,178.3025117,-19.81,98.02,0.73,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.2454.tif,wind_1248,-32.27430957,34.96620417,164.5104468,-42.92,90.32,0.85,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2457.tif,wind_1165,-32.20393936,34.98430035,172.7451901,-29.43,95.57,0.75,9.5
wind_field_estimation_Orb_tnr_spk_TC_images.2458.tif,wind_1141,-32.17152923,34.97984902,173.4959949,-28.19,95.95,0.78,20
wind_field_estimation_Orb_tnr_spk_TC_images.2460.tif,wind_1149,-32.13913065,34.97537018,171.4481727,-31.69,94.84,0.78,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.2461.tif,wind_1148,-32.10673616,34.97088154,169.9266274,-34.26,93.95,0.71,16.8
wind_field_estimation_Orb_tnr_spk_TC_images.2463.tif,wind_1154,-32.07434166,34.9663929,171.1669941,-32.22,94.67,0.68,19.9
wind_field_estimation_Orb_tnr_spk_TC_images.2466.tif,wind_1134,-32.00392383,34.98440215,174.7006939,-26.31,96.48,0.84,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.2467.tif,wind_1137,-31.97153237,34.9798773,174.711356,-26.32,96.47,0.76,20
wind_field_estimation_Orb_tnr_spk_TC_images.2468.tif,wind_1136,-31.93914089,34.97535244,164.5291828,-43.19,90.19,0.78,17.5
wind_field_estimation_Orb_tnr_spk_TC_images.2470.tif,wind_1143,-31.90674941,34.97082758,174.547944,-26.66,96.38,0.68,20
wind_field_estimation_Orb_tnr_spk_TC_images.2471.tif,wind_1142,-31.87436184,34.96629413,173.0633153,-29.23,95.63,0.8,19.1
wind_field_estimation_Orb_tnr_spk_TC_images.2474.tif,wind_965,-31.8039062,34.98417999,163.825211,-44.45,89.58,0.76,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.2476.tif,wind_964,-31.77152013,34.97961972,179.3348465,-18.55,98.26,0.74,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.2477.tif,wind_961,-31.73913407,34.97505944,165.1454601,-42.43,90.55,0.86,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.2478.tif,wind_960,-31.70676301,34.97046282,179.2788259,-18.72,98.23,0.78,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.2480.tif,wind_947,-31.67439208,34.96586583,169.4410637,-35.5,93.49,0.76,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.2483.tif,wind_948,-31.60387815,34.98368219,172.8275821,-29.89,95.43,0.78,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.2484.tif,wind_953,-31.57150753,34.97905853,176.9039947,-22.97,97.33,0.77,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.2486.tif,wind_952,-31.53914071,34.97442532,168.4180779,-37.31,92.78,0.77,6.7
wind_field_estimation_Orb_tnr_spk_TC_images.2487.tif,wind_936,-31.50677389,34.96979212,165.7708888,-41.63,90.92,0.78,9.5
wind_field_estimation_Orb_tnr_spk_TC_images.2489.tif,wind_943,-31.47440708,34.96515891,175.1112101,-26.14,96.52,0.79,8.1
wind_field_estimation_Orb_tnr_spk_TC_images.2492.tif,wind_775,-31.40386104,34.98285163,166.9692827,-39.8,91.74,0.83,18.1
wind_field_estimation_Orb_tnr_spk_TC_images.2493.tif,wind_774,-31.37149943,34.97818232,174.7784088,-26.81,96.34,0.74,18.7
wind_field_estimation_Orb_tnr_spk_TC_images.2494.tif,wind_751,-31.33913783,34.973513,179.1429183,-19.31,98.12,0.7,20
wind_field_estimation_Orb_tnr_spk_TC_images.2496.tif,wind_771,-31.30678007,34.96883486,179.4590369,-18.8,98.22,0.71,14.9
wind_field_estimation_Orb_tnr_spk_TC_images.2497.tif,wind_770,-31.27443423,34.96412913,164.549878,-43.81,89.89,0.81,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.2500.tif,wind_752,-31.2038417,34.98173336,168.2761503,-37.85,92.56,0.8,16.4
wind_field_estimation_Orb_tnr_spk_TC_images.2502.tif,wind_748,-31.17148525,34.97702807,170.0372705,-35,93.68,0.81,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.2503.tif,wind_763,-31.13914427,34.97228622,172.6415002,-30.67,95.18,0.72,14.6
wind_field_estimation_Orb_tnr_spk_TC_images.2505.tif,wind_762,-31.10680337,34.96754413,175.0481012,-26.61,96.39,0.72,17.8
wind_field_estimation_Orb_tnr_spk_TC_images.2506.tif,wind_757,-31.07446247,34.96280204,175.2117725,-26.36,96.46,0.61,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.2508.tif,wind_626,-31.03616762,34.98507784,175.2258567,-26.36,96.46,0.74,16.7
wind_field_estimation_Orb_tnr_spk_TC_images.2509.tif,wind_615,-31.00382749,34.98030895,185.0491466,-9.25,99.57,0.93,20
wind_field_estimation_Orb_tnr_spk_TC_images.2510.tif,wind_625,-30.97149124,34.9755307,174.1860788,-28.21,95.94,0.82,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.2512.tif,wind_624,-30.93915498,34.97075245,177.1427174,-23.17,97.28,0.7,17.9
wind_field_estimation_Orb_tnr_spk_TC_images.2513.tif,wind_617,-30.90681873,34.9659742,170.9969757,-33.64,94.17,0.77,20
wind_field_estimation_Orb_tnr_spk_TC_images.2516.tif,wind_473,-30.83615274,34.98338362,167.9500526,-38.74,92.19,0.75,20
wind_field_estimation_Orb_tnr_spk_TC_images.2518.tif,wind_481,-30.80382241,34.97856969,180.4254628,-17.59,98.44,0.77,17.7
wind_field_estimation_Orb_tnr_spk_TC_images.2519.tif,wind_480,-30.77149209,34.97375576,171.6791619,-32.63,94.53,0.75,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.2521.tif,wind_485,-30.73916563,34.9689328,172.43388,-31.41,94.94,0.71,19.2
wind_field_estimation_Orb_tnr_spk_TC_images.2522.tif,wind_484,-30.70685097,34.96408213,164.4024543,-44.57,89.52,0.73,5.1
wind_field_estimation_Orb_tnr_spk_TC_images.2525.tif,wind_475,-30.63613366,34.98140185,172.0321651,-32.19,94.68,0.7,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.2526.tif,wind_474,-30.60380828,34.97655139,148.4625606,-67.68,73.61,0.81,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.2528.tif,wind_469,-30.5715003,34.97166432,179.0513888,-20.25,97.93,0.75,15.4
wind_field_estimation_Orb_tnr_spk_TC_images.2529.tif,wind_468,-30.53919235,34.96677714,176.5631011,-24.59,96.93,0.71,7.3
wind_field_estimation_Orb_tnr_spk_TC_images.2532.tif,wind_297,-30.46843057,34.98402445,171.3732646,-33.45,94.24,0.71,20
wind_field_estimation_Orb_tnr_spk_TC_images.2534.tif,wind_296,-30.43612326,34.97911054,180.3445806,-18.12,98.34,0.76,5
wind_field_estimation_Orb_tnr_spk_TC_images.2535.tif,wind_291,-30.40381976,34.9741875,178.7689775,-20.9,97.79,0.72,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.2537.tif,wind_290,-30.37151626,34.96926447,173.3200859,-30.28,95.3,0.75,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.2538.tif,wind_259,-30.33921278,34.96434143,174.258577,-28.72,95.79,0.76,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.2541.tif,wind_284,-30.26842222,34.98146339,169.2272908,-37.21,92.82,0.95,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.2542.tif,wind_277,-30.23612539,34.97650408,163.7092682,-46.1,88.74,0.72,8.7
wind_field_estimation_Orb_tnr_spk_TC_images.2544.tif,wind_276,-30.20382857,34.97154476,174.0872043,-29.14,95.66,0.66,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.2545.tif,wind_254,-30.17153579,34.96657631,173.8848252,-29.53,95.54,0.74,20
wind_field_estimation_Orb_tnr_spk_TC_images.2548.tif,wind_170,-30.10071139,34.98360797,161.5677866,-49.54,86.87,0.79,20
wind_field_estimation_Orb_tnr_spk_TC_images.2550.tif,wind_169,-30.06842018,34.97861199,168.5352659,-38.52,92.28,0.81,20
wind_field_estimation_Orb_tnr_spk_TC_images.2551.tif,wind_168,-30.036129,34.973616,169.5921338,-36.84,92.97,0.75,20
wind_field_estimation_Orb_tnr_spk_TC_images.2553.tif,wind_149,-30.00385443,34.96858373,178.7751246,-21.28,97.71,0.72,16.9
wind_field_estimation_Orb_tnr_spk_TC_images.2554.tif,wind_163,-29.97157984,34.96355146,177.5301726,-23.47,97.21,0.74,7.4
wind_field_estimation_Orb_tnr_spk_TC_images.2557.tif,wind_21,-29.90070405,34.98051116,175.1869974,-27.55,96.13,0.68,18.7
wind_field_estimation_Orb_tnr_spk_TC_images.2558.tif,wind_20,-29.86843133,34.97545208,180.9723583,-17.57,98.44,0.73,20
wind_field_estimation_Orb_tnr_spk_TC_images.2560.tif,wind_1,-29.83616272,34.97038405,179.9340232,-19.42,98.1,0.72,9.2
wind_field_estimation_Orb_tnr_spk_TC_images.2561.tif,wind_5,-29.80389411,34.96531602,178.5788226,-21.81,97.59,0.75,17.5
wind_field_estimation_Orb_tnr_spk_TC_images.2577.tif,wind_1423,-32.5445052,34.9474694,175.5764806,-24.31,97,0.8,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.2578.tif,wind_1417,-32.51212418,34.94309173,178.9586632,-18.49,98.28,0.68,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.2582.tif,wind_1424,-32.44186288,34.96132275,171.5755495,-31.19,95.01,0.77,10
wind_field_estimation_Orb_tnr_spk_TC_images.2583.tif,wind_1419,-32.4094592,34.95690655,172.6245672,-29.45,95.56,0.78,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.2584.tif,wind_1418,-32.3770555,34.95249034,162.6669162,-45.73,88.93,0.76,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.2586.tif,wind_1406,-32.3446518,34.94807414,177.0992349,-21.86,97.58,0.83,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.2587.tif,wind_1413,-32.31224812,34.94365794,159.0980168,-51.3,85.84,0.87,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.2590.tif,wind_1257,-32.24191027,34.96175196,171.0854837,-32.2,94.68,0.71,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.2592.tif,wind_1256,-32.20951097,34.95729975,173.6515442,-27.9,96.03,0.67,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.2593.tif,wind_1242,-32.17711168,34.95284754,174.109453,-27.15,96.24,0.7,12.9
wind_field_estimation_Orb_tnr_spk_TC_images.2594.tif,wind_1253,-32.14472377,34.94836803,169.9792998,-34.15,93.99,0.72,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.2596.tif,wind_1252,-32.11233988,34.9438788,174.3712866,-26.78,96.35,0.71,20
wind_field_estimation_Orb_tnr_spk_TC_images.2597.tif,wind_1251,-32.07995597,34.93938957,166.0044937,-40.71,91.34,0.76,20
wind_field_estimation_Orb_tnr_spk_TC_images.2599.tif,wind_1153,-32.04194716,34.96190426,177.2559008,-21.88,97.58,0.72,20
wind_field_estimation_Orb_tnr_spk_TC_images.2600.tif,wind_1135,-32.00955944,34.95739764,173.0113874,-29.19,95.65,0.76,19.8
wind_field_estimation_Orb_tnr_spk_TC_images.2602.tif,wind_1139,-31.97717877,34.9528722,173.2467735,-28.82,95.76,0.68,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.2603.tif,wind_1138,-31.94479808,34.94834675,170.9045195,-32.79,94.47,0.75,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.2605.tif,wind_1145,-31.91241739,34.9438213,177.4020993,-21.76,97.6,0.7,17.6
wind_field_estimation_Orb_tnr_spk_TC_images.2608.tif,wind_1124,-31.84198658,34.96173336,183.0013139,-12.04,99.27,0.73,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.2609.tif,wind_1131,-31.80961129,34.9571726,178.3822218,-20.16,97.95,0.67,14
wind_field_estimation_Orb_tnr_spk_TC_images.2610.tif,wind_1130,-31.77723601,34.95261183,165.9781321,-41.03,91.2,0.69,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.2612.tif,wind_1127,-31.74486075,34.94805106,172.9277709,-29.59,95.52,0.71,15.3
wind_field_estimation_Orb_tnr_spk_TC_images.2613.tif,wind_1126,-31.71250038,34.94345385,171.3367242,-32.3,94.64,0.8,20
wind_field_estimation_Orb_tnr_spk_TC_images.2616.tif,wind_951,-31.64202115,34.96126884,175.5569316,-25.22,96.77,0.77,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.2618.tif,wind_950,-31.60965023,34.95667186,178.2004326,-20.69,97.84,0.73,15.1
wind_field_estimation_Orb_tnr_spk_TC_images.2619.tif,wind_955,-31.57729028,34.9520476,168.1790748,-37.68,92.63,0.72,14
wind_field_estimation_Orb_tnr_spk_TC_images.2621.tif,wind_954,-31.54493414,34.94741381,163.983588,-44.46,89.58,0.79,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.2622.tif,wind_937,-31.51257799,34.94278002,168.4374218,-37.31,92.78,0.65,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.2625.tif,wind_942,-31.44204819,34.96050781,165.1651095,-42.68,90.43,0.81,18
wind_field_estimation_Orb_tnr_spk_TC_images.2626.tif,wind_939,-31.40969746,34.9558382,170.1528413,-34.58,93.83,0.8,7
wind_field_estimation_Orb_tnr_spk_TC_images.2628.tif,wind_938,-31.37734671,34.95116859,166.3624433,-40.81,91.29,0.78,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.2629.tif,wind_926,-31.34499597,34.94649898,172.2560636,-31.12,95.03,0.75,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.2631.tif,wind_929,-31.31264902,34.94182051,163.6279981,-45.25,89.18,0.75,20
wind_field_estimation_Orb_tnr_spk_TC_images.2634.tif,wind_755,-31.24208838,34.9594234,181.9666568,-14.47,98.95,0.7,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.2635.tif,wind_754,-31.20974252,34.95471768,171.1941837,-33.03,94.39,0.82,16.6
wind_field_estimation_Orb_tnr_spk_TC_images.2637.tif,wind_749,-31.17739669,34.95001195,166.1849183,-41.3,91.07,0.83,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.2638.tif,wind_765,-31.14506634,34.94526966,170.7132978,-33.91,94.08,0.71,15.5
wind_field_estimation_Orb_tnr_spk_TC_images.2639.tif,wind_764,-31.11273608,34.94052712,167.8538149,-38.65,92.23,0.79,18.8
wind_field_estimation_Orb_tnr_spk_TC_images.2642.tif,wind_756,-31.04212159,34.95805994,179.391717,-19.17,98.15,0.73,12.6
